participant_id,first_name,last_name,gender,age,grade,region,district,school,language,family_type,round_1_score,passed_round_1,round_2_score,status
P04355,Ольга,Иванова,F,17,11,Костанайская область,Восточный район,Школа №3,ru,full,61.1,False,,eliminated
P04356,Елена,Петрова,F,16,10,Акмолинская область,Западный район,Школа №1,ru,single,59.7,False,,eliminated
P04357,Андрей,Попов,M,10,4,Жамбылская область,Центральный район,Школа №4,ru,full,58.4,False,,eliminated
P04358,Меруерт,Маратов,F,12,6,г. Астана,Центральный район,Школа №3,kk,single,44.1,False,,eliminated
P04359,Динара,Кадыров,F,15,9,Западно-Казахстанская область,Восточный район,Школа №4,kk,single,57.9,False,,eliminated
P04360,Бауыржан,Бекенов,M,16,9,Улытауская область,Западный район,Школа №3,kk,single,59.2,False,,eliminated
P04361,Айдана,Тулегенов,F,14,9,Алматинская область,Западный район,Школа №3,kk,full,59.6,False,,eliminated
P04362,Нурлан,Бекенов,M,11,5,Карагандинская область,Западный район,Школа №3,kk,full,42.6,False,,eliminated
P04363,Меруерт,Сатпаев,F,11,6,Акмолинская область,Сельский район,Школа №5,kk,full,59.1,False,,eliminated
P04364,Алина,Касенов,F,17,11,Восточно-Казахстанская область,Центральный район,Школа №3,kk,full,72.9,True,66.7,finalist
P04365,Адильхан,Темирбеков,M,17,10,Туркестанская область,Северный район,Школа №4,kk,full,46.1,False,,eliminated
P04366,Балжан,Нурланов,F,13,8,Кызылординская область,Восточный район,Школа №2,kk,full,86.5,True,47.0,finalist
P04367,Александр,Соколов,M,14,8,Алматинская область,Северный район,Школа №4,ru,single,41.1,False,,eliminated
P04368,Екатерина,Смирнова,F,14,8,Атырауская область,Южный район,Школа №4,ru,full,55.5,False,,eliminated
P04369,Олжас,Сатпаев,M,13,7,Алматинская область,Сельский район,Школа №5,kk,full,44.9,False,,eliminated
P04370,Эльмира,Маратов,F,13,6,Западно-Казахстанская область,Южный район,Школа №5,kk,full,58.3,False,,eliminated
P04371,Екатерина,Лебедева,F,16,9,Мангистауская область,Восточный район,Школа №5,ru,full,28.9,False,,eliminated
P04372,Айгерим,Тулегенов,F,17,11,Туркестанская область,Западный район,Школа №5,kk,full,46.8,False,,eliminated
P04373,Айдана,Маратов,F,16,10,г. Шымкент,Южный район,Школа №3,kk,full,38.6,False,,eliminated
P04374,Арман,Кадыров,M,14,8,Карагандинская область,Южный район,Школа №2,kk,full,57.0,False,,eliminated
P04375,Аяна,Тулегенов,F,12,7,Туркестанская область,Южный район,Школа №4,kk,single,63.9,False,,eliminated
P04376,Дамир,Нурланов,M,16,11,Абайская область,Северный район,Школа №2,kk,full,64.7,False,,eliminated
P04377,Никита,Петров,M,15,9,Абайская область,Западный район,Школа №3,ru,full,19.4,False,,eliminated
P04378,Айгерим,Сериков,F,13,6,Жамбылская область,Западный район,Школа №5,kk,full,85.6,True,79.7,finalist
P04379,Меруерт,Сатпаев,F,15,10,Туркестанская область,Заречный район,Школа №4,kk,single,53.4,False,,eliminated
P04380,Санжар,Нурланов,M,17,10,Восточно-Казахстанская область,Восточный район,Школа №4,kk,full,43.4,False,,eliminated
P04381,Бекжан,Тулегенов,M,13,7,Мангистауская область,Северный район,Школа №1,kk,full,57.4,False,,eliminated
P04382,Эльмира,Тулегенов,F,14,8,Павлодарская область, Южный район ,Школа №3,kk,single,51.6,False,,eliminated
P04383,Адильхан,Кадыров,M,17,10,Жетысуская область,Восточный район,Школа №2,kk,full,45.0,False,,eliminated
P04384,Олжас,Нурланов,M,16,10,Восточно-Казахстанская область,Центральный район,Школа №1,kk,single,52.0,False,,eliminated
P04385,Полина,Смирнова,F,11,6,г. Алматы,Центральный район,Школа №5,ru,full,45.9,False,,eliminated
P04386,Дария,Касенов,F,13,8,Кызылординская область,Восточный район,Школа №5,kk,full,48.9,False,,eliminated
P04387,Бауыржан,Бекенов,M,15,10,Актюбинская область,Сельский район,Школа №2,kk,single,38.7,False,,eliminated
P04388,Динара,Касенов,F,16,10,Северо-Казахстанская область,Южный район,Школа №3,kk,full,33.5,False,,eliminated
P04389,Анна,Смирнова,F,16,10,Туркестанская область,Восточный район,Школа №5,ru,single,51.2,False,,eliminated
P04390,Кирилл,Волков,M,13,7,Карагандинская область, Северный район ,Школа №5,ru,full,63.8,False,,eliminated
P04391,Аяна,Сатпаев,F,11,5,Кызылординская область,Центральный район,Школа №3,kk,full,62.7,False,,eliminated
P04392,Рамазан,Бекенов,M,12,6,Восточно-Казахстанская область,Заречный район,Школа №2,kk,full,67.3,True,83.2,finalist
P04393,Малика,Маратов,F,13,6,Актюбинская область,Северный район,Школа №1,kk,full,59.9,False,,eliminated
P04394,Аяна,Нурланов,F,18,11,Западно-Казахстанская область,Южный район,Школа №1,kk,full,47.0,False,,eliminated
P04395,Эльмира,Сериков,F,17,11,Карагандинская область,Заречный район,Школа №3,kk,single,61.6,False,,eliminated
P04396,Ксения,Лебедева,F,15,10,Атырауская область,Сельский район,Школа №4,ru,full,34.6,False,,eliminated
P04397,Гульнара,Тулегенов,F,16,10,Карагандинская область,Заречный район,Школа №3,kk,single,35.5,False,,eliminated
P04398,Дамир,Сатпаев,M,11,4,Актюбинская область,Западный район,Школа №3,kk,single,34.5,False,,eliminated
P04399,Ержан,Касенов,M,10,5,Костанайская область,Сельский район,Школа №3,kk,full,71.2,True,58.6,finalist
